Time,Edge,EdgeLength,JamLength,Density,MeanSpeed,MeanOccupancy,Status
21771.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21772.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21773.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21774.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21775.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21776.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21777.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21778.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21779.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21780.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21781.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21782.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21783.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21784.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21785.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21786.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21787.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21788.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21789.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21790.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21791.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21792.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21793.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21794.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21795.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21796.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21797.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21798.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21799.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21800.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21801.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21802.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21803.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21804.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21805.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21806.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21807.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21808.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21809.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21810.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21811.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21812.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21813.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21814.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21815.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21816.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21817.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21818.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21819.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21820.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21821.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21822.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21823.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21824.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21825.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21826.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21827.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21828.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21829.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21830.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21831.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21832.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21833.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21834.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21835.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21836.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21837.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21838.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21839.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21840.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21841.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21842.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21843.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21844.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21845.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21846.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21847.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21848.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21849.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21850.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21851.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21852.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21853.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21854.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21855.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21856.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21857.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21858.0,L10149#1,88.09,0.0,0.0,0.0,0.0,0
21859.0,L10149#1,88.09,0.0,0.5,5.670233349371728,2.6223180837779543,0
21860.0,L10149#1,88.09,0.0,0.5,5.913202135078609,2.6223180837779543,0
21861.0,L10149#1,88.09,0.0,0.5,5.714132234384306,2.6223180837779543,0
21862.0,L10149#1,88.09,0.0,1.0,11.544044583067281,5.244636167555909,0
21863.0,L10149#1,88.09,0.0,1.0,11.982395903463477,5.244636167555909,0
21864.0,L10149#1,88.09,0.0,1.0,12.203063722816296,5.244636167555909,0
21865.0,L10149#1,88.09,0.0,1.0,11.54574512091931,5.244636167555909,0
21866.0,L10149#1,88.09,0.0,1.0,11.516074450900762,5.244636167555909,0
21867.0,L10149#1,88.09,0.0,1.5,11.749386646710722,5.333331982838295,0
21868.0,L10149#1,88.09,0.0,1.5,17.572178569421652,7.866954251333863,0
21869.0,L10149#1,88.09,0.0,1.5,12.547378000301356,5.4510974538648105,0
21870.0,L10149#1,88.09,0.0,1.5,17.71759517965849,7.866954251333863,0
21871.0,L10149#1,88.09,0.0,2.0,17.739683259488203,8.152210608987364,0
21872.0,L10149#1,88.09,0.0,2.0,23.679182253442704,10.489272335111817,0
21873.0,L10149#1,88.09,0.0,2.0,20.331289259613893,10.489272335111817,0
21874.0,L10149#1,88.09,0.0,2.0,23.018083335659732,10.489272335111817,0
21875.0,L10149#1,88.09,0.0,2.0,21.978946584675693,10.489272335111817,0
21876.0,L10149#1,88.09,0.0,2.0,23.168811825822715,10.489272335111817,0
21877.0,L10149#1,88.09,0.0,2.0,20.201876573352234,10.489272335111817,0
21878.0,L10149#1,88.09,0.0,2.0,23.839072631164004,10.489272335111817,0
21879.0,L10149#1,88.09,0.0,1.5,16.468249339117968,7.866954251333863,0
21880.0,L10149#1,88.09,0.0,2.0,20.483541732603584,10.489272335111817,0
21881.0,L10149#1,88.09,0.0,1.5,15.045096228153167,7.866954251333863,0
21882.0,L10149#1,88.09,0.0,2.0,19.082740767062248,9.454132444734139,0
21883.0,L10149#1,88.09,0.0,1.5,14.81039619716082,7.866954251333863,0
21884.0,L10149#1,88.09,0.0,1.5,17.767288901424035,7.866954251333863,0
21885.0,L10149#1,88.09,0.0,1.0,9.523188764119508,5.244636167555909,0
21886.0,L10149#1,88.09,0.0,1.0,12.051722277235239,5.244636167555909,0
21887.0,L10149#1,88.09,0.0,1.5,16.26016498125271,10.256590317004973,0
21888.0,L10149#1,88.09,0.0,1.0,9.083612371765055,5.244636167555909,0
21889.0,L10149#1,88.09,0.0,1.5,14.959064054489716,7.866954251333863,0
21890.0,L10149#1,88.09,0.0,1.0,10.292836959553698,5.244636167555909,0
21891.0,L10149#1,88.09,0.0,1.5,12.331565440350953,5.3772080388596315,0
21892.0,L10149#1,88.09,0.0,1.5,16.790836502588355,7.866954251333863,0
21893.0,L10149#1,88.09,0.0,1.5,17.334022165974602,7.866954251333863,0
21894.0,L10149#1,88.09,0.0,2.0,22.916787332175343,8.678394757992487,0
21895.0,L10149#1,88.09,0.0,1.5,13.874968041635618,7.866954251333863,0
21896.0,L10149#1,88.09,0.0,2.0,22.24343310170758,9.252698299807498,0
21897.0,L10149#1,88.09,0.0,1.5,14.131240952194378,7.866954251333863,0
21898.0,L10149#1,88.09,0.0,1.5,17.416104480181822,7.866954251333863,0
21899.0,L10149#1,88.09,0.0,1.0,11.242090709940344,5.244636167555909,0
21900.0,L10149#1,88.09,0.0,1.5,16.003324691425213,7.866954251333863,0
21901.0,L10149#1,88.09,0.0,1.5,16.243037930050342,6.9530181842090295,0
21902.0,L10149#1,88.09,0.0,1.0,8.171255368000283,5.244636167555909,0
21903.0,L10149#1,88.09,0.0,1.5,10.619765361537862,6.12837019747958,0
21904.0,L10149#1,88.09,0.0,1.0,9.904842827711134,7.0572569099312075,0
21905.0,L10149#1,88.09,0.0,1.0,11.323139799592802,5.244636167555909,0
21906.0,L10149#1,88.09,0.0,1.0,11.132541894438507,5.244636167555909,0
21907.0,L10149#1,88.09,0.0,1.5,11.571224268507908,7.221743924020275,0
21908.0,L10149#1,88.09,0.0,1.5,14.51460550565984,7.084608483555524,0
21909.0,L10149#1,88.09,0.0,1.5,11.515501035045732,5.406245617701141,0
21910.0,L10149#1,88.09,0.0,1.5,7.601609229078701,6.535713754062,0
21911.0,L10149#1,88.09,0.0,1.5,14.248385592673714,7.866954251333863,0
21912.0,L10149#1,88.09,0.0,1.5,7.401910162868174,7.866954251333863,0
21913.0,L10149#1,88.09,0.0,1.5,11.005376665189665,7.866954251333863,0
21914.0,L10149#1,88.09,2.31,1.5,10.509576290345848,7.866954251333863,0
21915.0,L10149#1,88.09,2.31,2.0,9.750752750373678,9.57230753651221,0
21916.0,L10149#1,88.09,2.31,2.0,11.808702139135498,10.489272335111817,0
21917.0,L10149#1,88.09,2.31,2.0,8.969855583801271,10.489272335111817,0
21918.0,L10149#1,88.09,4.62,2.0,7.688792946063857,10.489272335111817,0
21919.0,L10149#1,88.09,4.62,2.5,8.263980024766447,13.111590418889772,0
21920.0,L10149#1,88.09,8.257448833782863,2.5,11.308056305112158,13.111590418889772,0
21921.0,L10149#1,88.09,8.121748973850512,3.0,15.195724613441355,15.733908502667726,0
21922.0,L10149#1,88.09,8.11678553299279,3.0,15.205275534425514,15.733908502667726,0
21923.0,L10149#1,88.09,8.1161297651355,3.0,12.916300823810198,15.733908502667726,0
21924.0,L10149#1,88.09,8.115855572487359,3.0,8.090660847276531,15.733908502667726,0
21925.0,L10149#1,88.09,8.115519261260399,3.0,7.344818198273819,15.733908502667726,0
21926.0,L10149#1,88.09,11.63626167380598,3.0,5.184409391442079,15.733908502667726,0
21927.0,L10149#1,88.09,11.626270552200221,3.5,4.1183918846874885,17.147078148564745,0
21928.0,L10149#1,88.09,15.199531264416738,3.5,8.298937601297808,18.35622658644568,0
21929.0,L10149#1,88.09,15.121921055679945,4.0,8.648174157916484,20.562105718220398,0
21930.0,L10149#1,88.09,15.11059077141876,4.0,12.182906879675786,20.978544670223634,0
21931.0,L10149#1,88.09,18.646797420035742,4.0,10.679441935413644,20.978544670223634,0
21932.0,L10149#1,88.09,18.608366617963316,4.0,9.316041086019181,20.978544670223634,0
21933.0,L10149#1,88.09,18.60478088402255,4.0,5.594439520354435,20.978544670223634,0
21934.0,L10149#1,88.09,18.603458685403982,4.5,10.973290235823526,23.60086275400159,0
21935.0,L10149#1,88.09,18.60245095379575,4.5,9.158338191200297,23.60086275400159,0
21936.0,L10149#1,88.09,22.09969596831309,4.5,7.630604073355421,23.60086275400159,0
21937.0,L10149#1,88.09,22.098066470971222,5.0,8.064898263086675,26.223180837779545,0
21938.0,L10149#1,88.09,25.602994317965713,5.0,10.105661070377078,26.223180837779545,0
21939.0,L10149#1,88.09,25.599006802791006,5.0,8.072306123521376,26.223180837779545,0
21940.0,L10149#1,88.09,25.593536445328137,5.5,5.186686043873149,26.762217623875564,0
21941.0,L10149#1,88.09,25.59330945443858,5.5,10.542301057546744,28.845498921557496,0
21942.0,L10149#1,88.09,29.106884263359262,5.5,9.407942671659502,28.845498921557496,0
21943.0,L10149#1,88.09,29.08879780330893,5.5,7.201529461247812,28.845498921557496,0
21944.0,L10149#1,88.09,29.088708314423208,5.5,4.683532490083204,28.845498921557496,0
21945.0,L10149#1,88.09,29.088708314423208,5.5,2.6624129742056803,28.845498921557496,0
21946.0,L10149#1,88.09,32.60132360158438,5.5,1.4079078907996985,28.845498921557496,0
21947.0,L10149#1,88.09,32.588010714792574,5.5,0.13314267902502908,28.845498921557496,0
21948.0,L10149#1,88.09,36.11018766298569,5.5,0.054617101025903565,28.845498921557496,1
21949.0,L10149#1,88.09,36.088553284208174,5.5,0.021634378777508897,28.845498921557496,1
21950.0,L10149#1,88.09,36.08419825006369,5.5,0.004355034144483989,28.845498921557496,1
21951.0,L10149#1,88.09,36.08181718931421,5.5,0.0023810607494888637,28.845498921557496,1
21952.0,L10149#1,88.09,36.08020741692168,5.5,0.0016097723925226357,28.845498921557496,1
21953.0,L10149#1,88.09,36.07975718787469,5.5,0.00045022904699347076,28.845498921557496,1
21954.0,L10149#1,88.09,36.07975718787469,5.5,0.0,28.845498921557496,1
21955.0,L10149#1,88.09,36.07975718787469,5.5,5.051220403900171e-05,28.845498921557496,1
21956.0,L10149#1,88.09,36.07975718787469,5.5,6.577073504294875e-05,28.845498921557496,1
21957.0,L10149#1,88.09,36.07975718787469,5.5,5.2547914679283754e-05,28.845498921557496,1
21958.0,L10149#1,88.09,36.07975718787469,5.5,0.0,28.845498921557496,1
21959.0,L10149#1,88.09,36.07969923916223,5.5,5.7948712455793276e-05,28.845498921557496,1
21960.0,L10149#1,88.09,36.07969923916223,5.5,0.0,28.845498921557496,1
21961.0,L10149#1,88.09,36.07969923916223,5.5,0.0,28.845498921557496,1
21962.0,L10149#1,88.09,36.07969923916223,5.5,0.0,28.845498921557496,1
21963.0,L10149#1,88.09,36.359904965653996,5.5,0.28020572649176545,28.845498921557496,1
21964.0,L10149#1,88.09,29.253100121097575,5.0,1.7360179570118826,28.275971890720662,0
21965.0,L10149#1,88.09,22.234619288080676,5.0,3.3353602180094857,24.291210948033342,0
21966.0,L10149#1,88.09,15.202792954126263,4.5,4.000810481464757,23.60086275400159,0
21967.0,L10149#1,88.09,15.93413680880537,4.5,6.004626250377001,23.60086275400159,0
21968.0,L10149#1,88.09,8.36282069982818,4.0,8.43948556127981,19.713452801392144,0
21969.0,L10149#1,88.09,6.281655041429614,3.5,7.249927705768268,18.35622658644568,0
21970.0,L10149#1,88.09,2.31,3.5,9.266195524922392,17.97684785234494,0
21971.0,L10149#1,88.09,0.0,3.0,8.593469091256008,15.733908502667726,0
21972.0,L10149#1,88.09,0.0,3.0,9.562327012751933,14.081958674535517,0
21973.0,L10149#1,88.09,0.0,2.5,8.537582696842593,13.111590418889772,0
21974.0,L10149#1,88.09,0.0,2.5,8.99408696431215,13.111590418889772,0
21975.0,L10149#1,88.09,0.0,2.0,10.026124746099565,10.8477193238913,0
21976.0,L10149#1,88.09,0.0,2.0,11.898554398611484,10.489272335111817,0
21977.0,L10149#1,88.09,0.0,1.5,11.384111167974297,8.298169565045281,0
21978.0,L10149#1,88.09,0.0,1.5,7.295981790801252,6.301315853514726,0
21979.0,L10149#1,88.09,0.0,1.5,14.59645329975527,7.866954251333863,0
21980.0,L10149#1,88.09,0.0,1.5,14.831304548177908,6.298469823050797,0
21981.0,L10149#1,88.09,0.0,1.0,10.474352460784921,5.244636167555909,0
21982.0,L10149#1,88.09,0.0,1.0,10.44986938543882,5.244636167555909,0
21983.0,L10149#1,88.09,0.0,0.5,4.759641407250929,2.6223180837779543,0
21984.0,L10149#1,88.09,0.0,1.5,11.896763780014592,5.815188160342924,0
