4700.602929086564,5281.0876122968075,A00
5185.8703793238565,5160.607316230618,A01
5680.360429159052,5086.583059300976,A02
6177.425397249235,5140.679431614697,B00
6656.790432250259,5282.83836808535,B01
7136.228918659558,5424.74938862132,B02
6990.0640293554,5902.908175150129,C00
7448.213661481093,6103.155308920107,D00
7917.348800901044,6276.106807790234,D01
