Time,ClusterID,Upstream,LaneLength,Downstream,UpstreamJamLength,UpstreamMeanSpeed,DownstreamJamLength,DownstreamMeanSpeed,TLS,Status
21662,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21663,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21664,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21665,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21666,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21667,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21668,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21669,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21670,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21671,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21672,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21673,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21674,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21675,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21676,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21677,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21678,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21679,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21680,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21681,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21682,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21683,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21684,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21685,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21686,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21687,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21688,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21689,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21690,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,r,0
21691,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21692,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21693,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21694,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21695,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21696,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21697,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21698,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21699,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21700,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21701,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21702,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21703,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21704,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21705,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
21706,cluster_83_84,L133.25,118.71000000000001,L10130,0,0.0,0,0.0,G,0
